group-c/user3,1
group-c/user3,3
group-c/user3,4
group-c/user3,3
group-c/user3,0
group-c/user3,5
group-c/user3,232
group-c/user3,2
group-c/user3,804
group-c/user3,2
group-c/user3,107
group-c/user1,2
group-c/user1,0
group-c/user1,0
group-c/user4,0
group-c/user4,2
group-c/user3,2150
group-c/user3,4
group-c/user3,20
group-c/user3,1
group-c/user3,47
group-c/user3,8
group-c/user3,7
group-c/user3,29
group-c/user3,0
group-c/user3,0
group-c/user3,0
group-c/user3,31
group-c/user4,0
group-c/user4,0
group-c/user4,0
group-c/user1,39
group-c/user1,0
group-c/user4,590
group-c/user4,39
group-c/user1,0
group-c/user1,0
group-c/user1,1
group-c/user1,-3
group-c/user1,0
group-c/user1,17
group-c/user2,0
group-c/user2,10
group-c/user1,-2
group-c/user1,565
group-c/user3,0
group-c/user2,0
group-c/user2,-1
group-c/user3,0
group-c/user2,50
group-c/user2,-1
group-c/user1,7
group-c/user1,-1
group-c/user1,0
group-c/user1,42
group-c/user3,2
group-c/user3,-2
group-c/user4,2
group-c/user4,492
group-c/user2,92
group-c/user3,2
group-c/user2,-7
group-c/user4,21
group-c/user4,18
group-c/user4,421
group-c/user1,-14
group-c/user1,0
group-c/user1,8
group-c/user1,170
group-c/user3,7
group-c/user3,0
group-c/user3,141
group-c/user1,413
group-c/user3,37
group-c/user3,369
group-c/user1,19
group-c/user1,40
group-c/user1,29
group-c/user2,65
group-c/user2,40
group-c/user1,1
group-c/user1,0
group-c/user1,-5
group-c/user1,-2
group-c/user1,16
group-c/user1,55
group-c/user2,1
group-c/user2,15
group-c/user2,147
group-c/user3,2
group-c/user3,4
group-c/user2,0
group-c/user3,364
group-c/user3,-364
group-c/user3,-54
group-c/user3,418
group-c/user3,223851
group-c/user2,0
group-c/user2,89
group-c/user2,0
group-c/user2,-38
group-c/user2,79
group-c/user2,-1
group-c/user2,-14466
group-c/user2,93
group-c/user3,0
group-c/user3,0
group-c/user3,0
group-c/user3,46
group-c/user3,-14479
group-c/user4,6
group-c/user4,248096
group-c/user4,7
group-c/user2,0
group-c/user2,250013
group-c/user2,0
group-c/user3,23
group-c/user3,10
group-c/user3,0
group-c/user3,10753
group-c/user3,248035
group-c/user3,14
group-c/user3,4
group-c/user3,8
group-c/user4,0
group-c/user4,26
group-c/user4,8758
group-c/user4,1888
group-c/user2,3
group-c/user2,0
group-c/user2,166222
group-c/user2,5508
group-c/user2,3189
group-c/user2,0
group-c/user2,29
group-c/user1,0
group-c/user1,0
group-c/user1,15
group-c/user3,0
group-c/user3,4
group-c/user3,4
group-c/user1,2
group-c/user1,0
group-c/user1,1
group-c/user3,26
group-c/user3,-30
group-c/user3,30
group-c/user3,0
group-c/user3,30
group-c/user3,78688
group-c/user4,342
group-c/user4,85555
group-c/user4,1868
group-c/user2,342
group-c/user4,7
group-c/user4,242991
group-c/user3,124280
group-c/user3,93
group-c/user2,57028
group-c/user2,1
group-c/user4,0
group-c/user4,5
group-c/user4,9203
group-c/user4,18324
group-c/user4,23
group-c/user4,10
group-c/user4,8759552
group-c/user4,2
group-c/user4,39702
group-c/user3,10
group-c/user4,9892
group-c/user4,5
group-c/user4,0
group-c/user4,8998
group-c/user4,1
group-c/user4,507211
group-c/user4,24
group-c/user4,46
group-c/user4,138
group-c/user4,70
group-c/user3,107
group-c/user3,253
group-c/user3,-12500
group-c/user3,29354
group-c/user3,-29354
group-c/user3,0
group-c/user3,29422
group-c/user1,-2
group-c/user1,100
group-c/user1,11450
group-c/user1,-5
group-c/user4,-11187
group-c/user1,192
group-c/user4,-214
group-c/user4,51411
group-c/user1,10
group-c/user1,1
group-c/user1,1
group-c/user1,109
group-c/user1,0
group-c/user1,9722
group-c/user3,0
group-c/user3,0
group-c/user3,0
group-c/user3,0
group-c/user3,0
group-c/user2,0
group-c/user3,0
group-c/user3,0
group-c/user3,0
group-c/user2,0
group-c/user2,0
group-c/user2,0
group-c/user2,0
group-c/user2,79
group-c/user2,8
group-c/user2,-8
group-c/user3,0
group-c/user3,0
group-c/user3,2354
group-c/user4,16
group-c/user2,0
group-c/user3,6
group-c/user3,2
