83,1456798796,09edc5e575a02290edbc3b8c757337a4f03d6dec,group-g/user3,"update README file for contextual ordering",0,0
84,1456798636,8e023946a1eeccc130da5bfc0a7c3bdfd965abbc,group-g/user3,"Update README.md",2,0
85,1456692411,1a08bc6a0445a8d6554c4ed28dd7775cf75eddd0,group-g/user1,"updated mar1 deliverable readme

added an evaluation plan and edited the structure section",14,6
86,1456691748,4fb9fab1fca8feff9cbddfa129970b9536bae427,group-g/user3,"Update README.md",3,3
87,1456691062,7ac0f0b38f98853f29f2406f2fa6c974cbc8372c,group-g/user2,"Added log file URL",1,1
88,1456690990,cbca6a3ce135a4b81960d528193d8820050d0865,group-g/user2,"Merge pull request #42 from cleebp/telemetry

Added log sample",8,0
89,1456690954,7b6691ba0b30916c9e10da4a9133cbfb39f3eac4,group-g/user2,"Added log sample",8,0
90,1456690777,d697258f90c4771b3fced572297d509d93654b6a,group-g/user1,"Merge pull request #41 from cleebp/effat

Effat's merge",395,1
91,1456690627,97f48ff47725baf11a18445ae3ab23ac378c5863,group-g/user1,"Merge branch 'master' into effat

please work",4180,216
92,1456690369,f1ccc5136144fc0cf040e66a5bc928ca3c7eb27e,group-g/user1,"minor main readmes",6,1
93,1456690109,d85217aa503410fc29d1afa181f6ca3efadbd7fa,group-g/user2,"Update README.md",12,5
94,1456689750,162557a258f4726e4b6101fadcc473fa988d2c34,group-g/user1,"more directory fixes

dear god please work",0,233
95,1456689018,3300ab8af28da03e9b966296d421b55d59a12c09,group-g/user2,"Remove duplicate files",0,754
96,1456688963,29ebfb9456352db4c56a0e546b93dddc85da227b,group-g/user2,"Fix directory structure",756,0
97,1456688868,65bdef5e1770bb3b2155b0be1b159de7ae3d812b,group-g/user4,"Delete Activator.java",0,61
98,1456688852,cf744d68bcc9300e5b8912a6f8beae47764c9ac6,group-g/user4,"Delete README.md",0,0
99,1456688814,fc964e279c34863075b26a5c53bcb3350f6b93e3,group-g/user4,"Delete my-new-panel.rar",0,0
100,1456688800,9b493cf34996871aed615dfb29730d137ff86559,group-g/user4,"Delete my-package.rar",0,0
101,1456688782,13f13e014d25fa6fe197a61400da760e23a4adf6,group-g/user4,"Delete org.plugin.helloworld.rar",0,0
102,1456688742,20a35689a611306fd4ae1db015a35afb6e0073d3,group-g/user4,"Delete org.plugin.helloworld_master.rar",0,0
103,1456688270,f5527bb773d5ada35e517c52f8e1f1d38a229eca,group-g/user2,"Merge branch 'reachspirit'",760,1
104,1456688240,3649fcec6543c0da1e75b693016f1657e00aa9cb,group-g/user2,"Fix merge conflicts",3646,6
105,1456688028,f883a9f8cd75aca8066aa5e82d75a7f3866b9b4a,group-g/user4,"Panel feature",395,0
106,1456680398,0609711b684f46e050cbf7477921b725733bbf63,group-g/user3,"Finished integrating all sorting functions",114,6
107,1456637216,dd893b87ea8da42b0b424e7eebbf987a8cf71b9c,group-g/user3,"framework for trigering sorting functions added, unnecessary documents removed",21,7
