51,1456617200,8f8e74c38cd1def5f7df6fa72486477e7411aa80,group-i/user2,"Merge branch 'master' of https://github.com/shivamgulati1991/CSC510-SE-group-i",0,0
52,1456615947,2198a5e5b2871349ca4e2b063d8f792da1d66a97,group-i/user2,"added event creation option",121,10
53,1456614961,252c48f38c129fff30c906f5f83fc6d3356b1143,group-i/user5,"Delete main",0,1
54,1456614946,eed50f7e15bd85a188e23b9b9791d7dda748d678,group-i/user5,"Create main",1,0
55,1456282764,8d7524d175c8c7a0af0b245e407aee5ba9fd2e49,group-i/user1,"Merge branch 'master' of https://github.com/shivamgulati1991/CSC510-SE-group-i",0,0
56,1456282737,37310e18cdd2db12a1d565d19536218327db63a6,group-i/user1,"auto pick gmail id from login fix",12,12
57,1456281468,72e2fd8c446f4ae30030d5b8ca3c0ef1bdfb35b8,group-i/user5,"Delete References",0,4
58,1456277705,35cf64e2f74964f66761f80ad8baa2d30d187e5b,group-i/user5,"Create References",4,0
59,1455945900,ff335e5583c528e6c9bedcb1ec06f8c6ac11b64c,group-i/user1,"fixes to html",7,3
60,1454893763,e5a4a4c29880d7042c3127afdea8b2029d63bd00,group-i/user1,"creation of index.html",26,0
61,1454890974,5a77ba75c3f1a0708f2508ecbb06b66698fbface,group-i/user2,fixes,30,24
62,1454890857,4977dcd3756e55564538dc126b18870d1cb34a24,group-i/user2,"corrected function naming",24,30
63,1454890630,6b96219d0aa168e71d2ab32fee16b208c4de10f5,group-i/user2,"Merge branch 'master' of https://github.com/shivamgulati1991/CSC510-SE-group-i",0,0
64,1454890598,e2ab0100007f97b09670d43c487b5f7dcf9696b8,group-i/user2,"fix report format for email",4,0
65,1454890439,cc656195a7ff30c875066ea6149561cafdbb5131,group-i/user2,"format email report fixes",30,24
66,1454884355,13938f0f971736c979e01e1f9c1752f772418e0e,group-i/user2,"Update README.md",4,0
67,1454798372,ea9f7fc926c6c2ac917247680b188c0ff1ed015f,group-i/user2,"minor changes",3,8
68,1454797865,7891d862bf54ba6d1f90b5c4b5cc0e6023073265,group-i/user1,"basic email setup",31,0
69,1454797593,c8c4a42720f4c4476ffcf145e1ce1ec7afb67f05,group-i/user1,"Merge branch 'master' of https://github.com/shivamgulati1991/CSC510-SE-group-i",3,0
70,1454797546,64aa1f1eaa5cb5b86204279eb820e559007d4c55,group-i/user1,"Starting google script extraction script",72,0
71,1454633714,fd049da1d88fd09f4ead39f137e730a0ce7c3c43,group-i/user5,"Update README.md",1,1
72,1454633688,8c0091d85a0bc779ac7cbd0af05761162be74da8,group-i/user5,"Update README.md",3,0
73,1454379150,7b812a5c73043d39314763fe15bb87cf16f5f9b7,group-i/user1,"Corrected references",0,0
74,1454321932,c461171c9c5e52c95ed745e7d84604e4d6536951,group-i/user1,"Added project propasal report",0,0
75,1454321675,90d55b2a8edc990051da2e1cbf89ba257da562c2,group-i/user1,"Added project propasal report",0,0
76,1453606063,42d69fae40c4c267e28fc494f712981d077e1bc9,group-i/user1,"Update README.md",6,0
77,1453606018,e084b84f768378a88a3b6d607b0fb4b954e28853,group-i/user1,"Create README.md",6,0
