4,1119381,864000
5,602233,345600
6,234855,345600
11,347224,86400
13,534683,518400
14,534603,518400
15,618014,518400
16,618071,518400
17,742601,518400
18,742538,518400
12,224488,0
19,259394,86400
24,,
25,,
26,,
34,,
20,247245,-86400
22,264610,-86400
29,264610,-86400
23,-3884,86400
27,264612,0
28,264661,0
30,675353,518400
36,,
