6,1018669,2505600
7,2314609,2505600
8,2573800,2505600
13,2314715,2505600
14,2314702,2505600
20,2218873,2505600
21,2134468,2505600
23,2136105,2505600
24,6181221,2505600
9,1202495,3193200
12,-885521,3193200
18,68096,3193200
25,1202568,3193200
28,3675655,3193200
29,3197604,3193200
30,2581411,3193200
31,3675827,3193200
