7,,
8,,
9,,
10,,
13,,
14,,
15,,
16,,
23,,
24,,
25,,
27,,
28,,
29,,
30,,
33,,
34,,
35,,
36,,
38,,
39,,
41,,
11,,
12,,
47,,
49,,
50,,
17,-3293395,-3366000
18,-3369004,-3366000
19,-3268929,-3366000
20,-3268906,-3366000
21,-3293411,-3366000
22,97635,172800
31,169545,172800
32,254551,172800
26,2904246,2847600
40,2904281,2847600
37,56657,-2070000
42,56753,-2070000
43,56673,-2070000
44,333733,259200
45,164840,259200
46,340609,259200
48,322984,259200
51,323185,259200
