39,163051,0
41,1278240,2674800
51,2337087,2674800
55,3274015,2674800
3,-4190531,-4489200
4,-4676388,-4489200
5,-4188323,-4489200
10,-3755879,-4489200
13,-4092750,-4489200
1,661801,-172800
14,1627486,-172800
