3,1
4,14
5,10
6,4
8,2
9,8
15,4
17,1
18,3
19,1
20,4
21,1
23,1
24,3
26,3
30,3
31,6
32,4
38,1
40,22
42,2
45,3
46,5
48,2
49,2
50,3
54,4
55,5
56,1
60,2
61,3
