1,3
2,2
3,1
5,1
6,2
7,1
8,1
9,1
10,2
13,1
14,1
15,1
16,2
18,1
19,1
20,1
21,1
25,1
26,1
33,1
40,1
41,2
42,1
43,1
44,1
47,1
59,1
73,1
82,1
91,1
93,1
