1,0
2,0
3,1878991
4,0
5,1576674
6,0
8,1326849
9,2310249
10,2311804
11,2044092
12,2341643
13,1016495
14,1277385
15,2050531
16,0
17,0
18,0
19,720557
20,0
21,653815
22,0
23,510365
24,427354
25,0
26,419203
28,156902
29,2941458
34,3012014
36,2856693
37,2695358
38,2695324
39,2695291
40,3149715
41,2838728
42,2527529
43,0
44,0
45,2820938
46,2546645
47,1414860
48,1414608
49,1414264
50,1414049
51,1414020
52,2878
53,0
54,0
55,266350
56,0
59,0
60,155181
