1,1307455
2,0
3,0
4,265513
5,452564
6,430635
7,435791
8,1067981
9,159638
10,0
11,190141
12,301976
13,87993
14,87819
15,83237
16,83225
17,207665
18,207545
19,212424
20,1381912
21,1378030
22,1399110
23,1043908
24,0
25,1381308
26,851553
27,1398087
28,1398070
29,1397742
30,1808227
31,0
32,0
33,0
34,429194
35,0
36,595076
37,0
38,9825
