1,-1144808
2,18345
3,18308
4,18293
5,19395
7,
8,
9,
10,
11,-94188
12,-94321
13,
14,
15,
16,
17,72605
18,-3004
19,97071
20,97094
21,72589
22,-75165
23,
24,
25,
26,56646
27,
28,
29,
30,
31,-3255
32,81751
33,
34,
35,
36,
37,2126657
38,
39,
40,56681
41,
42,2126753
43,2126673
44,74533
45,-94360
46,81409
47,81403
48,63784
49,74520
50,74183
51,63985
