4,24
5,1252383
7,474701
8,-598306
9,179229
10,
11,-412094
12,-408880
15,-406472
17,-405178
20,-144433
21,-99819
23,-141055
25,-139751
27,-357160
32,304978
33,304935
34,304822
42,
43,
44,
49,978
